SessionID,EmployeeID,CompanyID,LoginTime,LogoutTime
34629,794,16,2024-04-29 19:25:46.439380,2024-04-29 20:31:46.439380
34630,769,16,2023-12-16 18:30:27.497025,2023-12-16 18:42:27.497025
34631,782,16,2023-06-29 15:06:03.860867,2023-06-29 15:24:03.860867
34632,780,16,2024-02-15 09:00:18.701876,2024-02-15 10:38:18.701876
34633,799,16,2024-01-11 23:30:26.512053,2024-01-11 23:40:26.512053
34634,796,16,2024-03-30 04:05:36.313040,2024-03-30 06:00:36.313040
34635,794,16,2024-05-16 13:47:18.924121,2024-05-16 14:15:18.924121
34636,757,16,2024-03-29 23:08:15.927987,2024-03-30 00:22:15.927987
34637,763,16,2024-01-29 17:40:45.187721,2024-01-29 18:30:45.187721
34638,792,16,2024-04-09 20:38:44.669266,2024-04-09 22:09:44.669266
34639,760,16,2024-01-09 01:05:38.434270,2024-01-09 02:03:38.434270
34640,782,16,2023-08-15 14:58:23.921348,2023-08-15 16:16:23.921348
34641,796,16,2023-12-02 03:37:38.196240,2023-12-02 04:41:38.196240
34642,781,16,2023-09-15 22:19:58.440726,2023-09-15 22:26:58.440726
34643,785,16,2023-08-28 16:42:53.458050,2023-08-28 18:40:53.458050
34644,763,16,2023-08-06 06:59:23.860762,2023-08-06 07:05:23.860762
34645,766,16,2023-06-25 02:21:22.262516,2023-06-25 03:48:22.262516
34646,788,16,2023-09-11 01:08:26.776858,2023-09-11 02:06:26.776858
34647,771,16,2024-04-09 14:44:26.663649,2024-04-09 15:27:26.663649
34648,795,16,2023-11-29 22:02:12.648962,2023-11-29 23:05:12.648962
34649,786,16,2023-12-07 13:12:35.953006,2023-12-07 13:57:35.953006
34650,795,16,2023-07-10 15:54:42.964957,2023-07-10 17:06:42.964957
34651,762,16,2024-05-08 10:45:41.604242,2024-05-08 10:55:41.604242
34652,764,16,2023-07-14 02:34:32.739959,2023-07-14 03:07:32.739959
34653,788,16,2024-05-11 06:26:34.903162,2024-05-11 06:50:34.903162
34654,784,16,2023-08-06 15:56:05.635172,2023-08-06 16:12:05.635172
34655,778,16,2023-06-18 14:42:07.988986,2023-06-18 16:20:07.988986
34656,764,16,2024-05-02 13:46:08.713653,2024-05-02 14:16:08.713653
34657,790,16,2023-06-12 02:24:45.634862,2023-06-12 03:54:45.634862
34658,784,16,2023-09-06 06:45:49.578352,2023-09-06 08:19:49.578352
34659,765,16,2024-01-22 20:47:12.458612,2024-01-22 21:17:12.458612
34660,799,16,2023-12-22 20:52:06.958418,2023-12-22 21:05:06.958418
34661,769,16,2024-02-18 01:09:18.353988,2024-02-18 01:50:18.353988
34662,765,16,2023-09-21 19:32:32.866895,2023-09-21 19:55:32.866895
34663,777,16,2024-02-25 03:45:06.206643,2024-02-25 04:12:06.206643
34664,774,16,2023-06-20 18:40:40.808599,2023-06-20 19:28:40.808599
34665,772,16,2023-06-12 20:30:26.888135,2023-06-12 20:56:26.888135
34666,788,16,2023-08-23 12:15:35.237522,2023-08-23 13:04:35.237522
34667,766,16,2024-03-22 22:57:15.988668,2024-03-22 23:08:15.988668
34668,772,16,2023-07-11 02:04:06.165135,2023-07-11 02:20:06.165135
34669,751,16,2024-02-18 22:52:10.006385,2024-02-19 00:27:10.006385
34670,793,16,2024-05-03 03:41:19.843242,2024-05-03 05:29:19.843242
34671,794,16,2024-05-13 07:58:37.363910,2024-05-13 09:56:37.363910
34672,783,16,2023-07-03 15:57:22.613911,2023-07-03 17:22:22.613911
34673,800,16,2023-08-31 12:39:35.685168,2023-08-31 12:51:35.685168
34674,752,16,2023-06-21 14:40:06.725761,2023-06-21 15:05:06.725761
34675,780,16,2024-02-28 14:24:17.903234,2024-02-28 15:30:17.903234
34676,772,16,2023-10-30 10:27:38.613678,2023-10-30 12:09:38.613678
34677,778,16,2023-09-03 17:42:37.002477,2023-09-03 18:18:37.002477
34678,781,16,2024-04-18 13:21:00.611299,2024-04-18 14:12:00.611299
34679,800,16,2023-12-29 09:52:41.045187,2023-12-29 10:19:41.045187
34680,766,16,2024-05-15 03:26:33.142213,2024-05-15 04:39:33.142213
34681,785,16,2024-01-30 13:50:43.240176,2024-01-30 15:27:43.240176
34682,753,16,2023-07-10 14:30:57.259378,2023-07-10 14:40:57.259378
34683,764,16,2023-07-19 07:00:49.098804,2023-07-19 08:09:49.098804
34684,766,16,2023-07-13 04:52:19.182057,2023-07-13 06:13:19.182057
34685,762,16,2023-10-08 10:17:59.892346,2023-10-08 10:33:59.892346
34686,752,16,2024-03-09 00:37:39.078025,2024-03-09 02:19:39.078025
34687,762,16,2024-04-24 06:13:01.411123,2024-04-24 07:50:01.411123
34688,785,16,2023-06-20 07:24:14.272962,2023-06-20 07:38:14.272962
34689,782,16,2023-10-25 04:40:17.113338,2023-10-25 05:45:17.113338
34690,799,16,2024-05-02 20:59:45.665039,2024-05-02 22:27:45.665039
34691,778,16,2024-03-12 20:56:02.777036,2024-03-12 22:52:02.777036
34692,763,16,2023-09-09 02:18:32.479896,2023-09-09 03:17:32.479896
34693,797,16,2024-04-17 00:34:52.968252,2024-04-17 01:48:52.968252
34694,776,16,2023-07-20 07:16:43.577716,2023-07-20 08:36:43.577716
34695,787,16,2023-09-29 00:01:00.059101,2023-09-29 00:59:00.059101
34696,751,16,2023-08-13 03:29:00.310399,2023-08-13 04:51:00.310399
34697,783,16,2023-10-30 17:41:21.248146,2023-10-30 19:33:21.248146
34698,769,16,2023-12-08 23:47:39.300174,2023-12-09 00:15:39.300174
34699,774,16,2023-06-27 02:22:57.126556,2023-06-27 02:58:57.126556
34700,754,16,2023-08-02 22:47:54.053047,2023-08-03 00:11:54.053047
34701,764,16,2024-01-08 05:53:45.087353,2024-01-08 06:47:45.087353
34702,795,16,2024-03-27 12:33:24.228442,2024-03-27 13:54:24.228442
34703,758,16,2023-07-02 18:18:28.120412,2023-07-02 19:53:28.120412
34704,781,16,2024-05-08 03:49:36.735268,2024-05-08 05:03:36.735268
34705,770,16,2023-11-27 03:38:10.450987,2023-11-27 04:02:10.450987
34706,799,16,2024-03-04 03:57:29.990772,2024-03-04 04:55:29.990772
34707,755,16,2023-06-21 22:18:09.218777,2023-06-21 22:55:09.218777
34708,769,16,2023-10-06 19:36:43.220503,2023-10-06 21:21:43.220503
34709,796,16,2023-11-13 05:18:02.888249,2023-11-13 06:38:02.888249
34710,793,16,2023-12-20 00:20:14.813380,2023-12-20 00:46:14.813380
34711,789,16,2024-05-10 10:25:34.936788,2024-05-10 11:12:34.936788
34712,752,16,2023-11-28 18:21:01.683111,2023-11-28 19:35:01.683111
34713,782,16,2024-04-22 19:36:54.641870,2024-04-22 20:52:54.641870
34714,755,16,2024-05-12 04:39:52.697330,2024-05-12 05:08:52.697330
34715,794,16,2024-04-15 20:27:06.251978,2024-04-15 21:46:06.251978
34716,756,16,2023-10-04 17:53:32.155469,2023-10-04 18:35:32.155469
34717,755,16,2024-04-06 10:01:02.066310,2024-04-06 11:51:02.066310
34718,794,16,2023-09-21 00:18:23.806963,2023-09-21 01:18:23.806963
34719,787,16,2024-02-13 01:36:48.595820,2024-02-13 02:14:48.595820
34720,797,16,2024-02-05 08:56:56.758370,2024-02-05 09:32:56.758370
34721,786,16,2024-01-02 10:30:34.078090,2024-01-02 11:56:34.078090
34722,763,16,2024-04-17 23:38:07.107608,2024-04-18 00:22:07.107608
34723,767,16,2024-03-11 05:28:07.616751,2024-03-11 06:04:07.616751
34724,795,16,2024-03-17 23:56:55.628399,2024-03-18 01:53:55.628399
34725,792,16,2023-10-30 16:20:24.309800,2023-10-30 18:11:24.309800
34726,790,16,2024-04-12 21:22:56.712765,2024-04-12 23:21:56.712765
34727,780,16,2024-02-16 20:08:02.012871,2024-02-16 21:12:02.012871
34728,784,16,2023-09-21 21:35:34.475629,2023-09-21 23:19:34.475629
34729,769,16,2023-10-30 00:10:42.777995,2023-10-30 01:25:42.777995
34730,787,16,2023-08-25 12:02:42.706839,2023-08-25 13:34:42.706839
34731,752,16,2024-03-31 09:03:39.312650,2024-03-31 10:55:39.312650
34732,763,16,2023-10-12 13:22:19.886796,2023-10-12 14:23:19.886796
34733,795,16,2023-10-13 05:05:18.137654,2023-10-13 05:51:18.137654
34734,764,16,2023-10-17 17:28:16.471942,2023-10-17 19:01:16.471942
34735,796,16,2023-12-18 02:00:18.583080,2023-12-18 03:32:18.583080
34736,764,16,2023-09-09 22:26:10.226864,2023-09-09 22:43:10.226864
34737,769,16,2024-03-20 04:40:46.946169,2024-03-20 06:16:46.946169
34738,798,16,2024-01-26 11:19:26.048896,2024-01-26 12:02:26.048896
34739,778,16,2024-03-10 07:54:02.855201,2024-03-10 09:32:02.855201
34740,798,16,2023-06-25 10:56:30.617892,2023-06-25 12:56:30.617892
34741,754,16,2023-10-13 17:53:56.653197,2023-10-13 18:18:56.653197
34742,774,16,2023-08-14 05:26:29.834905,2023-08-14 05:41:29.834905
34743,776,16,2023-08-09 03:57:08.063615,2023-08-09 05:13:08.063615
34744,764,16,2023-09-29 13:36:22.145469,2023-09-29 15:27:22.145469
34745,772,16,2024-04-01 00:24:02.847162,2024-04-01 01:18:02.847162
34746,759,16,2023-10-14 02:48:41.296626,2023-10-14 04:41:41.296626
34747,785,16,2023-06-23 13:14:06.377127,2023-06-23 13:44:06.377127
34748,793,16,2024-03-30 06:11:08.821914,2024-03-30 07:35:08.821914
34749,772,16,2024-03-08 07:32:53.676906,2024-03-08 07:50:53.676906
34750,787,16,2023-12-14 05:41:32.507406,2023-12-14 07:19:32.507406
34751,755,16,2023-06-17 14:46:17.152450,2023-06-17 16:07:17.152450
34752,784,16,2023-07-25 16:05:08.629261,2023-07-25 16:47:08.629261
34753,769,16,2023-10-06 22:43:46.124382,2023-10-06 23:02:46.124382
34754,785,16,2023-10-27 13:02:51.823467,2023-10-27 14:40:51.823467
34755,778,16,2023-09-16 08:02:28.575905,2023-09-16 08:42:28.575905
34756,765,16,2024-03-01 13:03:33.324100,2024-03-01 14:53:33.324100
34757,773,16,2024-05-12 01:39:23.943178,2024-05-12 03:26:23.943178
34758,752,16,2023-10-31 22:51:58.446172,2023-10-31 23:15:58.446172
34759,797,16,2023-08-01 03:31:47.390285,2023-08-01 05:03:47.390285
34760,792,16,2023-11-09 13:11:21.808015,2023-11-09 14:37:21.808015
34761,782,16,2023-07-20 08:16:24.676780,2023-07-20 10:03:24.676780
34762,798,16,2023-11-13 23:22:09.748290,2023-11-14 01:05:09.748290
34763,773,16,2023-10-25 09:22:34.145581,2023-10-25 11:09:34.145581
34764,753,16,2024-05-17 08:53:08.403060,2024-05-17 10:35:08.403060
34765,767,16,2023-10-05 01:09:27.943588,2023-10-05 02:05:27.943588
34766,753,16,2023-07-14 14:53:05.487368,2023-07-14 16:32:05.487368
34767,754,16,2024-04-29 00:24:14.461638,2024-04-29 01:34:14.461638
34768,789,16,2024-02-07 16:47:00.841632,2024-02-07 17:56:00.841632
34769,788,16,2024-02-05 01:03:37.337915,2024-02-05 02:34:37.337915
34770,795,16,2023-09-25 10:15:32.154623,2023-09-25 11:50:32.154623
34771,763,16,2023-08-12 19:01:38.210094,2023-08-12 20:28:38.210094
34772,769,16,2024-02-10 20:16:01.022085,2024-02-10 21:28:01.022085
34773,752,16,2023-09-12 13:39:46.969501,2023-09-12 13:59:46.969501
34774,779,16,2024-01-07 01:33:16.754223,2024-01-07 03:12:16.754223
34775,752,16,2023-07-04 13:33:06.532546,2023-07-04 14:32:06.532546
34776,785,16,2023-11-04 15:39:09.244059,2023-11-04 15:50:09.244059
34777,758,16,2024-01-14 09:32:18.847304,2024-01-14 10:37:18.847304
34778,784,16,2023-12-14 22:50:23.752257,2023-12-14 23:23:23.752257
34779,761,16,2024-01-15 11:45:40.234149,2024-01-15 13:45:40.234149
34780,757,16,2023-08-22 10:39:25.445847,2023-08-22 12:02:25.445847
34781,790,16,2023-11-10 18:01:14.445063,2023-11-10 19:11:14.445063
34782,773,16,2023-06-24 11:06:08.038808,2023-06-24 12:41:08.038808
34783,785,16,2023-06-28 04:52:02.978674,2023-06-28 05:54:02.978674
34784,754,16,2023-08-14 01:42:19.673562,2023-08-14 03:41:19.673562
34785,770,16,2024-01-18 16:39:02.757678,2024-01-18 18:29:02.757678
34786,765,16,2024-03-11 10:03:10.720920,2024-03-11 10:11:10.720920
34787,771,16,2024-01-01 00:56:04.313559,2024-01-01 01:53:04.313559
34788,765,16,2023-10-06 09:09:38.532495,2023-10-06 10:03:38.532495
34789,767,16,2023-06-03 14:46:44.481876,2023-06-03 14:56:44.481876
34790,797,16,2024-02-04 13:03:41.701488,2024-02-04 13:46:41.701488
34791,789,16,2024-03-31 03:53:08.361651,2024-03-31 04:11:08.361651
34792,798,16,2023-06-04 10:47:22.016682,2023-06-04 11:27:22.016682
34793,758,16,2024-01-07 19:28:16.809944,2024-01-07 20:37:16.809944
34794,771,16,2023-10-02 06:07:58.306968,2023-10-02 06:39:58.306968
34795,774,16,2023-10-25 22:16:59.840983,2023-10-25 22:55:59.840983
34796,773,16,2024-02-18 07:18:16.103589,2024-02-18 07:55:16.103589
34797,761,16,2023-11-03 02:24:17.233093,2023-11-03 03:46:17.233093
34798,779,16,2023-12-14 14:16:55.503519,2023-12-14 16:15:55.503519
34799,800,16,2024-02-03 23:08:55.201709,2024-02-04 01:07:55.201709
34800,788,16,2024-01-23 02:37:56.381368,2024-01-23 03:56:56.381368
34801,836,17,2023-11-18 04:44:48.478647,2023-11-18 06:08:48.478647
34802,834,17,2023-12-10 00:11:16.653511,2023-12-10 01:01:16.653511
34803,806,17,2024-01-17 16:21:04.457064,2024-01-17 18:21:04.457064
34804,826,17,2023-06-05 19:26:59.863049,2023-06-05 20:20:59.863049
34805,806,17,2023-06-09 06:56:23.973424,2023-06-09 08:00:23.973424
34806,813,17,2023-11-14 12:31:26.576990,2023-11-14 13:39:26.576990
34807,809,17,2024-02-09 00:55:30.860077,2024-02-09 02:09:30.860077
34808,847,17,2024-05-06 04:37:43.654421,2024-05-06 05:25:43.654421
34809,823,17,2023-12-06 07:25:26.573165,2023-12-06 08:55:26.573165
34810,828,17,2024-01-28 02:49:37.437666,2024-01-28 03:53:37.437666
34811,809,17,2024-04-25 10:37:13.074713,2024-04-25 10:47:13.074713
34812,840,17,2023-07-06 14:14:08.347657,2023-07-06 14:42:08.347657
34813,841,17,2023-07-16 14:06:47.342927,2023-07-16 16:01:47.342927
34814,829,17,2023-11-18 12:05:10.062462,2023-11-18 12:21:10.062462
34815,828,17,2023-12-20 21:38:30.573712,2023-12-20 23:14:30.573712
34816,817,17,2023-09-17 16:54:49.473298,2023-09-17 18:47:49.473298
34817,812,17,2023-10-17 04:21:38.453567,2023-10-17 06:12:38.453567
34818,813,17,2024-04-07 01:39:38.544725,2024-04-07 03:28:38.544725
34819,814,17,2023-12-08 01:21:09.669958,2023-12-08 01:58:09.669958
34820,818,17,2023-12-23 00:32:54.468365,2023-12-23 00:48:54.468365
34821,813,17,2024-04-28 01:37:27.098005,2024-04-28 02:21:27.098005
34822,832,17,2023-12-30 21:18:09.575283,2023-12-30 21:35:09.575283
34823,822,17,2023-11-13 06:53:37.370584,2023-11-13 07:35:37.370584
34824,817,17,2023-08-03 18:12:58.697280,2023-08-03 20:01:58.697280
34825,803,17,2023-08-08 08:25:44.329972,2023-08-08 08:45:44.329972
34826,817,17,2023-11-28 18:21:43.286387,2023-11-28 19:35:43.286387
34827,846,17,2023-06-17 05:02:03.156207,2023-06-17 05:20:03.156207
34828,802,17,2023-11-30 02:27:34.606559,2023-11-30 03:19:34.606559
34829,816,17,2024-04-11 02:01:36.522321,2024-04-11 02:34:36.522321
34830,815,17,2023-10-17 22:44:35.914904,2023-10-17 22:58:35.914904
34831,833,17,2024-03-26 22:52:41.753121,2024-03-26 23:51:41.753121
34832,842,17,2024-02-24 20:13:20.114388,2024-02-24 21:01:20.114388
34833,829,17,2024-03-18 00:18:15.183395,2024-03-18 00:54:15.183395
34834,832,17,2023-09-29 22:00:16.961488,2023-09-29 22:09:16.961488
34835,803,17,2024-01-05 03:01:12.800925,2024-01-05 03:25:12.800925
34836,826,17,2024-01-20 12:58:14.281179,2024-01-20 14:52:14.281179
34837,817,17,2023-07-06 13:08:43.333367,2023-07-06 13:39:43.333367
34838,834,17,2023-07-31 20:55:09.405689,2023-07-31 22:29:09.405689
34839,813,17,2024-01-27 08:21:08.791276,2024-01-27 08:34:08.791276
34840,824,17,2024-02-13 21:24:16.656267,2024-02-13 22:26:16.656267
34841,815,17,2023-06-15 12:32:19.789781,2023-06-15 13:43:19.789781
34842,811,17,2023-11-21 14:07:13.178611,2023-11-21 14:29:13.178611
34843,818,17,2023-11-19 14:12:03.212839,2023-11-19 15:03:03.212839
34844,812,17,2023-10-30 19:59:01.996420,2023-10-30 21:53:01.996420
34845,809,17,2024-02-28 23:49:17.572206,2024-02-29 00:09:17.572206
34846,803,17,2024-05-13 05:48:22.025946,2024-05-13 07:22:22.025946
34847,839,17,2023-06-12 04:41:55.362168,2023-06-12 06:36:55.362168
34848,805,17,2024-04-28 13:04:28.718806,2024-04-28 13:58:28.718806
34849,809,17,2024-02-19 10:16:28.989755,2024-02-19 11:43:28.989755
34850,850,17,2023-10-15 17:50:53.706356,2023-10-15 19:15:53.706356
34851,820,17,2023-08-24 05:08:43.850677,2023-08-24 05:33:43.850677
34852,827,17,2023-12-28 05:07:27.786689,2023-12-28 06:01:27.786689
34853,844,17,2023-12-09 08:38:29.555768,2023-12-09 09:57:29.555768
34854,838,17,2024-05-05 07:56:43.129169,2024-05-05 08:22:43.129169
34855,845,17,2024-05-14 14:34:08.659579,2024-05-14 16:20:08.659579
34856,839,17,2024-03-05 13:46:26.646306,2024-03-05 14:37:26.646306
34857,808,17,2024-04-10 01:41:21.749286,2024-04-10 02:51:21.749286
34858,844,17,2024-02-03 12:25:26.270431,2024-02-03 13:51:26.270431
34859,849,17,2024-03-07 23:14:54.985496,2024-03-08 00:02:54.985496
34860,832,17,2023-12-08 20:39:21.814276,2023-12-08 22:31:21.814276
34861,840,17,2024-02-06 17:30:58.470979,2024-02-06 19:26:58.470979
34862,816,17,2023-11-04 07:13:33.290861,2023-11-04 08:04:33.290861
34863,830,17,2024-04-25 16:47:16.572215,2024-04-25 17:07:16.572215
34864,850,17,2024-04-23 12:32:37.737643,2024-04-23 12:38:37.737643
34865,817,17,2024-05-22 12:20:21.778461,2024-05-22 13:30:21.778461
34866,829,17,2023-08-31 16:06:48.395782,2023-08-31 17:44:48.395782
34867,818,17,2023-08-17 15:16:54.184346,2023-08-17 16:35:54.184346
34868,805,17,2024-01-07 13:07:35.237918,2024-01-07 13:37:35.237918
34869,813,17,2023-10-11 05:22:48.891955,2023-10-11 06:27:48.891955
34870,827,17,2023-10-20 21:59:02.676568,2023-10-20 23:15:02.676568
34871,817,17,2024-03-03 06:16:13.053137,2024-03-03 07:27:13.053137
34872,813,17,2024-01-28 20:24:21.123389,2024-01-28 21:14:21.123389
34873,815,17,2024-04-01 10:12:32.226832,2024-04-01 11:49:32.226832
34874,846,17,2024-03-16 03:36:15.058046,2024-03-16 04:24:15.058046
34875,818,17,2023-11-23 05:26:14.937455,2023-11-23 07:23:14.937455
34876,825,17,2023-07-08 08:35:06.418536,2023-07-08 09:03:06.418536
34877,830,17,2023-10-30 00:31:34.106899,2023-10-30 01:24:34.106899
34878,843,17,2024-03-09 08:54:29.440020,2024-03-09 10:18:29.440020
34879,839,17,2023-10-10 07:19:41.359254,2023-10-10 09:06:41.359254
34880,837,17,2024-03-28 09:08:23.945994,2024-03-28 09:35:23.945994
34881,824,17,2023-10-21 18:37:10.069002,2023-10-21 20:17:10.069002
34882,817,17,2024-03-19 14:10:20.794214,2024-03-19 15:13:20.794214
34883,824,17,2024-02-27 13:18:05.913954,2024-02-27 13:44:05.913954
34884,831,17,2024-01-27 05:46:43.220341,2024-01-27 06:54:43.220341
34885,839,17,2023-06-03 12:43:44.730210,2023-06-03 13:14:44.730210
34886,815,17,2024-04-27 03:51:45.769340,2024-04-27 04:42:45.769340
34887,832,17,2023-10-10 06:29:10.738425,2023-10-10 07:18:10.738425
34888,814,17,2023-07-04 01:53:27.847348,2023-07-04 03:42:27.847348
34889,822,17,2023-06-05 12:54:41.728248,2023-06-05 13:24:41.728248
34890,835,17,2024-04-03 23:16:23.915734,2024-04-04 00:05:23.915734
34891,812,17,2023-10-28 16:58:41.234870,2023-10-28 18:27:41.234870
34892,846,17,2023-12-27 19:10:34.064463,2023-12-27 21:04:34.064463
34893,842,17,2024-05-18 05:58:03.233515,2024-05-18 06:31:03.233515
34894,846,17,2024-04-30 11:28:29.134376,2024-04-30 12:23:29.134376
34895,815,17,2024-01-12 07:29:40.998224,2024-01-12 09:04:40.998224
34896,824,17,2024-02-17 16:19:57.613255,2024-02-17 17:26:57.613255
34897,832,17,2024-01-17 03:40:51.687571,2024-01-17 04:05:51.687571
34898,818,17,2023-10-29 00:00:35.533376,2023-10-29 01:06:35.533376
34899,826,17,2023-07-12 11:51:33.802106,2023-07-12 12:21:33.802106
34900,829,17,2023-08-14 01:32:39.998356,2023-08-14 02:38:39.998356
34901,805,17,2023-09-15 13:59:55.136889,2023-09-15 14:10:55.136889
34902,837,17,2023-08-16 13:46:33.268324,2023-08-16 14:31:33.268324
34903,817,17,2024-04-29 07:04:47.279938,2024-04-29 08:14:47.279938
34904,827,17,2023-08-13 08:15:16.794164,2023-08-13 09:52:16.794164
34905,832,17,2023-08-24 05:11:44.381999,2023-08-24 05:55:44.381999
34906,831,17,2024-02-04 22:22:47.618335,2024-02-04 22:30:47.618335
34907,821,17,2024-05-13 06:22:36.658964,2024-05-13 08:04:36.658964
34908,845,17,2024-01-15 01:55:34.867280,2024-01-15 03:01:34.867280
34909,813,17,2023-09-13 20:18:21.030045,2023-09-13 20:55:21.030045
34910,846,17,2024-03-18 14:45:25.553017,2024-03-18 15:04:25.553017
34911,825,17,2023-07-26 22:12:09.925743,2023-07-26 23:34:09.925743
34912,805,17,2024-01-19 04:09:42.631905,2024-01-19 04:14:42.631905
34913,814,17,2023-11-24 18:08:12.810955,2023-11-24 19:17:12.810955
34914,805,17,2024-02-24 23:44:32.844687,2024-02-25 01:09:32.844687
34915,815,17,2023-11-21 19:35:00.509187,2023-11-21 20:30:00.509187
34916,843,17,2024-01-09 06:25:48.782192,2024-01-09 06:37:48.782192
34917,849,17,2023-06-02 02:11:45.054779,2023-06-02 03:46:45.054779
34918,826,17,2024-03-28 18:26:03.550061,2024-03-28 19:41:03.550061
34919,819,17,2024-02-15 05:24:22.307414,2024-02-15 06:51:22.307414
34920,844,17,2023-08-10 15:47:40.976873,2023-08-10 17:28:40.976873
34921,844,17,2024-05-04 12:38:36.246478,2024-05-04 14:38:36.246478
34922,802,17,2024-05-20 01:26:22.007792,2024-05-20 02:19:22.007792
34923,807,17,2024-01-11 18:34:20.379682,2024-01-11 19:45:20.379682
34924,847,17,2024-03-26 00:57:01.410712,2024-03-26 01:55:01.410712
34925,842,17,2024-05-20 01:43:38.306663,2024-05-20 01:57:38.306663
34926,812,17,2023-09-18 02:22:18.794594,2023-09-18 03:09:18.794594
34927,802,17,2023-08-06 04:01:34.929874,2023-08-06 05:51:34.929874
34928,840,17,2023-09-24 18:44:51.889969,2023-09-24 19:53:51.889969
34929,801,17,2024-05-11 20:53:43.721380,2024-05-11 21:00:43.721380
34930,809,17,2023-09-14 19:57:56.731324,2023-09-14 20:38:56.731324
34931,806,17,2023-11-09 07:26:28.717398,2023-11-09 08:09:28.717398
34932,847,17,2024-03-31 11:09:33.025268,2024-03-31 13:02:33.025268
34933,824,17,2023-08-03 11:41:27.111307,2023-08-03 12:42:27.111307
34934,841,17,2023-11-10 08:55:21.198799,2023-11-10 09:38:21.198799
34935,842,17,2023-09-03 11:04:16.292755,2023-09-03 11:29:16.292755
34936,807,17,2023-10-29 01:26:53.649967,2023-10-29 01:32:53.649967
34937,821,17,2024-05-09 17:51:34.067276,2024-05-09 18:17:34.067276
34938,823,17,2023-11-04 10:33:19.883846,2023-11-04 12:03:19.883846
34939,802,17,2023-06-23 01:33:08.204057,2023-06-23 03:23:08.204057
34940,843,17,2024-04-15 08:28:46.796516,2024-04-15 09:42:46.796516
34941,846,17,2024-04-02 17:14:25.583953,2024-04-02 17:40:25.583953
34942,813,17,2023-10-01 16:37:23.158690,2023-10-01 18:28:23.158690
34943,846,17,2023-06-18 12:28:09.181405,2023-06-18 13:23:09.181405
34944,850,17,2023-11-24 20:48:21.028510,2023-11-24 21:01:21.028510
34945,805,17,2024-01-16 05:52:24.253122,2024-01-16 06:11:24.253122
34946,805,17,2023-11-04 23:08:12.051793,2023-11-04 23:29:12.051793
34947,804,17,2023-06-25 02:18:32.523609,2023-06-25 03:50:32.523609
34948,818,17,2023-07-04 10:43:00.855692,2023-07-04 12:23:00.855692
34949,847,17,2024-02-23 17:39:41.380062,2024-02-23 19:08:41.380062
34950,845,17,2023-12-09 07:35:09.422656,2023-12-09 08:47:09.422656
34951,813,17,2024-01-19 09:18:04.200587,2024-01-19 10:06:04.200587
34952,814,17,2023-09-14 18:12:53.614487,2023-09-14 18:47:53.614487
34953,810,17,2023-11-04 02:25:17.536208,2023-11-04 02:39:17.536208
34954,846,17,2023-10-01 02:25:58.492874,2023-10-01 04:16:58.492874
34955,845,17,2024-01-21 07:04:45.402955,2024-01-21 08:06:45.402955
34956,836,17,2023-11-10 19:12:58.005883,2023-11-10 20:05:58.005883
34957,830,17,2023-07-10 21:18:40.757204,2023-07-10 22:04:40.757204
34958,826,17,2024-01-29 19:33:55.368080,2024-01-29 19:46:55.368080
34959,818,17,2024-05-14 06:13:24.948395,2024-05-14 06:38:24.948395
34960,809,17,2023-10-26 12:38:44.814044,2023-10-26 14:38:44.814044
34961,822,17,2023-06-12 18:42:27.632052,2023-06-12 19:12:27.632052
34962,842,17,2023-12-11 18:31:50.274881,2023-12-11 20:24:50.274881
34963,832,17,2024-01-15 02:01:39.785081,2024-01-15 02:39:39.785081
34964,804,17,2023-10-05 18:07:30.770888,2023-10-05 18:56:30.770888
34965,836,17,2024-04-17 18:17:09.191710,2024-04-17 19:16:09.191710
34966,822,17,2024-05-06 01:58:37.313195,2024-05-06 03:02:37.313195
34967,802,17,2023-11-16 06:05:24.107160,2023-11-16 06:33:24.107160
34968,847,17,2023-11-28 06:14:40.005344,2023-11-28 07:18:40.005344
34969,849,17,2023-10-31 06:28:08.766814,2023-10-31 08:27:08.766814
34970,809,17,2024-01-31 20:39:17.046662,2024-01-31 21:17:17.046662
34971,819,17,2023-06-22 02:05:43.424065,2023-06-22 02:55:43.424065
34972,835,17,2023-09-18 04:00:55.884848,2023-09-18 04:59:55.884848
34973,838,17,2024-03-13 03:23:51.756618,2024-03-13 04:34:51.756618
34974,801,17,2023-08-09 15:40:42.594127,2023-08-09 16:38:42.594127
34975,839,17,2023-12-10 13:21:13.518002,2023-12-10 14:50:13.518002
34976,807,17,2023-08-17 18:56:27.172112,2023-08-17 19:37:27.172112
34977,842,17,2023-07-12 01:25:51.630300,2023-07-12 02:21:51.630300
34978,816,17,2023-10-23 20:11:32.304755,2023-10-23 21:27:32.304755
34979,846,17,2023-12-14 11:26:25.192645,2023-12-14 11:50:25.192645
34980,829,17,2023-09-02 20:26:53.861526,2023-09-02 21:51:53.861526
34981,821,17,2023-09-30 12:59:52.011423,2023-09-30 13:35:52.011423
34982,847,17,2023-11-09 12:31:40.040530,2023-11-09 12:54:40.040530
34983,817,17,2024-02-16 21:10:28.334922,2024-02-16 21:35:28.334922
34984,806,17,2023-07-24 10:26:39.319091,2023-07-24 12:15:39.319091
34985,801,17,2023-12-28 11:13:51.541399,2023-12-28 11:40:51.541399
34986,822,17,2023-12-31 20:19:09.832880,2023-12-31 20:46:09.832880
